Name,RA,Dec,Con,OT,Mag,Other
SDSS J083838.97+444735.7,129.662404,44.793253,LYN,DQ,20.50,z=4.01
SDSS J083839.16+285852.7,129.663196,28.981311,CNC,DQ,21.80,z=4.372
SDSS J083841.55+390217.1,129.673162,39.038108,LYN,DQ,20.20,z=4.34
SDSS J083920.54+352459.5,129.835591,35.416538,LYN,DQ,23.20,z=4.7860000000000005
SDSS J083941.44+031817.1,129.922706,3.304760,HYA,DQ,20.40,z=4.234
87GB 08361+5122,129.942588,51.200800,UMA,DQ,21.80,z=4.4030000000000005
SDSS J08405+5624,130.147500,56.405000,UMA,DQ,22.60,z=5.85
SDSS J084045.40+090809.4,130.189187,9.135967,CNC,DQ,22.50,z=4.531000000000001
SDSS J084051.22+404806.7,130.213445,40.801881,LYN,DQ,22.00,z=4.428999999999999
SDSS J084104.98+183307.9,130.270761,18.552219,CNC,DQ,21.90,z=4.22
SDSS J084121.24+224242.7,130.338539,22.711861,CNC,DQ,23.20,z=4.54
SDSS J084203.02+433410.0,130.512621,43.569469,LYN,DQ,22.50,z=4.45
SDSS J084353.54+131953.5,130.973119,13.331555,CNC,DQ,22.20,z=4.075
SDSS J084438.04+584825.5,131.158510,58.807086,UMA,DQ,23.40,z=4.66
SDSS J084451.72+051827.7,131.215516,5.307704,HYA,DQ,22.30,z=4.465
SDSS J084516.23+401928.4,131.317640,40.324569,LYN,DQ,23.70,z=4.68
SDSS J084520.35+060808.6,131.334797,6.135727,HYA,DQ,21.40,z=4.188
SDSS J084555.52+220920.4,131.481374,22.155684,CNC,DQ,22.20,z=4.28
SDSS J084556.42+314528.3,131.485094,31.757873,CNC,DQ,23.00,z=4.46
SDSS J084631.52+241108.3,131.631372,24.185659,CNC,DQ,23.70,z=4.731
SDSS J084634.23+475910.1,131.642646,47.986153,UMA,DQ,21.60,z=4.315
SDSS J084718.93+235502.4,131.828882,23.917336,CNC,DQ,22.30,z=4.01
SDSS J084811.52-001417.9,132.048005,-0.238323,HYA,DQ,20.50,z=4.124
SDSS J084926.36+182431.6,132.359869,18.408800,CNC,DQ,20.80,z=4.056
SDSS J085031.57+355428.6,132.631577,35.907961,LYN,DQ,21.90,z=4.05
SDSS J085111.59+142337.7,132.798323,14.393822,CNC,DQ,22.10,z=4.185
SDSS J085143.72+233208.9,132.932191,23.535824,CNC,DQ,22.70,z=4.484
SDSS J085151.26+020755.9,132.963589,2.132210,HYA,DQ,22.20,z=4.2780000000000005
SDSS J085210.88+535948.8,133.045348,53.996917,UMA,DQ,22.40,z=4.2139999999999995
PSS J0852+5045,133.113684,50.752999,UMA,DQ,20.70,z=4.207
SDSS J085237.31+055934.9,133.155467,5.993053,HYA,DQ,23.10,z=4.163
SDSS J085313.22+175502.8,133.305116,17.917450,CNC,DQ,22.40,z=4.0680000000000005
SDSS J085332.78+393148.8,133.386592,39.530231,LYN,DQ,21.60,z=4.19
SDSS J085405.10+171037.9,133.521291,17.177196,CNC,DQ,20.80,z=4.434
SDSS J085405.43+172028.7,133.522665,17.341311,CNC,DQ,20.90,z=4.065
SDSS J085430.17+004213.6,133.625740,0.703796,HYA,DQ,21.90,z=4.079
SDSS J085546.23+082051.3,133.942664,8.347586,CNC,DQ,21.50,z=4.3
SDSS J085606.89+393924.0,134.028749,39.656684,LYN,DQ,21.20,z=4.136
SDSS J085625.92+092523.6,134.108009,9.423237,CNC,DQ,22.80,z=4.33
SDSS J085637.69+100855.4,134.157079,10.148738,CNC,DQ,20.70,z=4.544
SDSS J085644.99+391217.1,134.187492,39.204766,LYN,DQ,22.70,z=4.254
SDSS J085653.19+174400.7,134.221639,17.733539,CNC,DQ,22.00,z=4.187
SDSS J085653.58+201541.7,134.223256,20.261606,CNC,DQ,21.00,z=4.09
SDSS J085707.94+321031.9,134.283089,32.175551,CNC,DQ,23.90,z=4.7989999999999995
SDSS J085818.89+495509.3,134.578732,49.919256,UMA,DQ,22.00,z=4.013
SDSS J085909.61+644421.8,134.790064,64.739413,UMA,DQ,22.50,z=4.051
SDSS J085936.27+101800.9,134.901166,10.300250,CNC,DQ,23.00,z=4.324
SDSS J090029.54+430053.6,135.123101,43.014913,LYN,DQ,23.10,z=4.402
SDSS J090100.61+472536.2,135.252549,47.426723,UMA,DQ,22.70,z=4.6
SDSS J090106.43+291128.5,135.276794,29.191272,CNC,DQ,22.80,z=4.01
SDSS J090111.36+453540.0,135.297353,45.594459,LYN,DQ,21.70,z=4.038
SDSS J090136.19+315508.4,135.400797,31.919002,CNC,DQ,23.10,z=4.585
SDSS J090158.85+610931.7,135.495217,61.158807,UMA,DQ,22.10,z=4.085
SDSS J090234.76+432154.4,135.644836,43.365114,LYN,DQ,21.70,z=4.196000000000001
SDSS J090242.07-002125.9,135.675317,-0.357200,HYA,DQ,22.80,z=4.433
SDSS J090301.33+180238.5,135.755548,18.044051,CNC,DQ,22.10,z=4.081
SDSS J090324.68+494345.1,135.852845,49.729217,UMA,DQ,21.60,z=4.24
SDSS J090329.21+225933.6,135.871719,22.992672,CNC,DQ,21.10,z=4.311
SDSS J090419.53+321025.8,136.081413,32.173859,CNC,DQ,22.60,z=4.415
SDSS J090425.10+102932.5,136.104585,10.492361,CNC,DQ,21.20,z=4.16
SDSS J090425.43+335302.7,136.105968,33.884089,LYN,DQ,21.10,z=4.044
SDSS J090440.64+535038.8,136.169337,53.844135,UMA,DQ,21.60,z=4.302
SDSS J090442.50+415906.0,136.177112,41.985008,LYN,DQ,21.20,z=4.0889999999999995
SDSS J090457.11+393632.7,136.237971,39.609087,LYN,DQ,22.60,z=4.1
SDSS J090529.51+254018.2,136.372987,25.671730,CNC,DQ,22.70,z=4.293
SDSS J090532.14-001430.4,136.383943,-0.241789,HYA,DQ,22.10,z=4.2589999999999995
SDSS J090609.81+164500.7,136.540905,16.750215,CNC,DQ,22.30,z=4.055
SDSS J090634.84+023433.8,136.645179,2.576066,HYA,DQ,20.40,z=4.502
SDSS J090712.28+201417.6,136.801184,20.238247,CNC,DQ,21.50,z=4.231
SDSS J090820.70+262650.4,137.086283,26.447360,CNC,DQ,23.30,z=4.336
SDSS J090833.30+283540.0,137.138772,28.594470,CNC,DQ,21.70,z=4.02
SDSS J090855.35+333637.5,137.230631,33.610419,LYN,DQ,23.00,z=4.585
SDSS J090902.46+152056.3,137.260287,15.348991,CNC,DQ,23.30,z=4.295
SDSS J091030.73+320853.6,137.628052,32.148244,CNC,DQ,21.90,z=4.078
SDSS J091042.86+355627.1,137.678598,35.940886,LYN,DQ,22.40,z=4.093999999999999
SDSS J091044.99+174431.2,137.687491,17.742020,CNC,DQ,21.20,z=4.099
SDSS J091049.75+185212.6,137.707325,18.870174,CNC,DQ,22.80,z=4.055
SDSS J091055.04+202836.9,137.729357,20.476918,CNC,DQ,21.70,z=4.388
SDSS J091112.25+255425.6,137.801071,25.907137,CNC,DQ,23.00,z=4.805
SDSS J091132.56+411105.1,137.885680,41.184758,LYN,DQ,22.30,z=4.25
SDSS J091244.76+011624.5,138.186503,1.273492,HYA,DQ,21.60,z=4.12
SDSS J091329.74-003053.8,138.373944,-0.514946,HYA,DQ,23.00,z=4.045
SDSS J091406.91+020605.8,138.528802,2.101626,HYA,DQ,23.40,z=4.263999999999999
SDSS J091417.84+325955.2,138.574335,32.998688,LYN,DQ,23.80,z=4.665
PC 0910+5625,138.663889,56.222500,UMA,DQ,22.90,z=4.035
SDSS J091445.89+301738.3,138.691214,30.293973,CNC,DQ,21.20,z=4.28
SDSS J091524.69+243313.3,138.852914,24.553703,CNC,DQ,22.50,z=4.1419999999999995
DLS J091527.53+291750.4,138.864708,29.297333,CNC,DQ,22.80,z=4.34
SDSS J091623.32+521730.2,139.097172,52.291741,UMA,DQ,22.50,z=4.0489999999999995
SDSS J091635.42+264510.9,139.147621,26.753029,CNC,DQ,22.70,z=4.033
SDSS J091657.50+281828.1,139.239600,28.307825,CNC,DQ,20.40,z=4.09
SDSS J091814.00+181459.7,139.558334,18.249932,CNC,DQ,21.90,z=4.149
GB6 09157+0649,139.601594,6.614815,CNC,DQ,21.30,z=4.21
SDSS J091903.19+404344.5,139.763292,40.729054,LYN,DQ,21.30,z=4.0089999999999995
SDSS J091922.61+515337.5,139.844250,51.893751,UMA,DQ,21.70,z=4.006
SDSS J091952.53+052159.0,139.968901,5.366401,HYA,DQ,21.10,z=4.155
SDSS J092038.48+564235.8,140.160351,56.709960,UMA,DQ,21.50,z=4.17
SDSS J092044.75+082841.5,140.186486,8.478221,CNC,DQ,23.10,z=4.2139999999999995
SDSS J092129.83+094815.8,140.374311,9.804407,CNC,DQ,21.60,z=4.2219999999999995
SDSS J092132.75+185654.9,140.386481,18.948603,CNC,DQ,23.60,z=4.519
SDSS J092210.25+045751.9,140.542745,4.964444,HYA,DQ,20.60,z=4.064
SDSS J092216.81+265359.0,140.570056,26.899737,CNC,DQ,23.80,z=5.048
SDSS J092222.86+314612.1,140.595272,31.770054,CNC,DQ,21.50,z=4.084
SDSS J092236.49+173943.0,140.652067,17.661946,LEO,DQ,22.40,z=4.1160000000000005
SDSS J092250.37+420908.8,140.709895,42.152456,UMA,DQ,21.90,z=4.085
SDSS J092255.55+515409.9,140.731493,51.902761,UMA,DQ,23.10,z=4.087
SDSS J092256.20+561849.3,140.734179,56.313703,UMA,DQ,21.50,z=4.195
SDSS J092303.52+024739.6,140.764698,2.794355,HYA,DQ,23.90,z=4.65
SDSS J092336.06+231545.8,140.900290,23.262738,LEO,DQ,21.60,z=4.066
SDSS J092358.55+393045.4,140.993982,39.512615,LYN,DQ,22.70,z=4.043
SDSS J092436.70+664803.3,141.152946,66.800930,UMA,DQ,23.50,z=4.39
SDSS J092443.21+252616.7,141.180070,25.437984,LEO,DQ,22.20,z=4.03
SDSS J092526.75+425736.7,141.361493,42.960204,UMA,DQ,22.20,z=4.255
SDSS J092548.06+104800.2,141.450290,10.800064,LEO,DQ,22.70,z=4.077
SDSS J092554.13+194349.8,141.475574,19.730522,LEO,DQ,21.90,z=4.053999999999999
SDSS J092632.64+171956.7,141.636020,17.332419,LEO,DQ,23.60,z=4.04
PSS J0926+3055,141.651389,30.918056,LEO,DQ,19.50,z=4.19
SDSS J092709.69+282229.1,141.790376,28.374757,LEO,DQ,21.10,z=4.301
SDSS J092819.28+534024.1,142.080374,53.673374,UMA,DQ,23.70,z=4.44
SDSS J092925.93+214228.3,142.358063,21.707879,LEO,DQ,23.20,z=4.14
SDSS J092953.61+160604.0,142.473398,16.101133,LEO,DQ,21.70,z=4.192
SDSS J093035.94+335717.6,142.649766,33.954890,LMI,DQ,22.30,z=4.002
SDSS J093223.66-000830.6,143.098597,-0.141835,HYA,DQ,21.60,z=4.125
SDSS J093258.65+480429.6,143.244399,48.074902,UMA,DQ,23.10,z=4.345
SDSS J093306.88+332556.6,143.278673,33.432400,LMI,DQ,23.20,z=4.585
SDSS J093333.85+051839.9,143.391074,5.311104,HYA,DQ,22.70,z=4.506
SDSS J093343.58+260915.8,143.431618,26.154405,LEO,DQ,23.50,z=4.204
SDSS J093412.85+294524.3,143.553573,29.756769,LEO,DQ,23.30,z=4.7219999999999995
SDSS J093453.22+465717.6,143.721791,46.954909,UMA,DQ,23.00,z=4.53
SDSS J093508.50+080114.5,143.785427,8.020701,LEO,DQ,23.10,z=4.655
SDSS J093509.47+475256.3,143.789477,47.882315,UMA,DQ,21.60,z=4.013999999999999
SDSS J093513.97+464736.1,143.808232,46.793385,UMA,DQ,22.00,z=4.02
SDSS J093521.38+612339.2,143.839105,61.394241,UMA,DQ,22.00,z=4.025
SDSS J093523.31+411518.5,143.847162,41.255159,LYN,DQ,22.90,z=4.809
SDSS J093533.92+173506.1,143.891349,17.585046,LEO,DQ,21.00,z=4.001
SDSS J093554.46+525616.4,143.976929,52.937904,UMA,DQ,20.90,z=4.02
SDSS J093621.50+493032.7,144.089622,49.509106,UMA,DQ,23.10,z=4.218999999999999
SDSS J093632.62+102011.8,144.135950,10.336631,LEO,DQ,23.70,z=4.11
SDSS J093740.40+151835.9,144.418349,15.309986,LEO,DQ,21.60,z=4.124
SDSS J093746.47+114038.3,144.443653,11.677332,LEO,DQ,22.70,z=4.32
SDSS J093824.81+460006.2,144.603411,46.001730,UMA,DQ,23.00,z=4.106
SDSS J093917.57+272713.1,144.823214,27.453665,LEO,DQ,20.70,z=4.402
SDSS J093949.42+335548.3,144.955934,33.930105,LMI,DQ,20.60,z=4.122
SDSS J093953.54+290602.6,144.973094,29.100741,LEO,DQ,22.40,z=4.255
SDSS J094004.80+052630.9,145.020003,5.441943,HYA,DQ,23.30,z=4.503
SDSS J094036.88+064417.9,145.153700,6.738315,LEO,DQ,21.40,z=4.021
SDSS J094056.01+584830.1,145.233398,58.808386,UMA,DQ,22.50,z=4.678
SDSS J094108.35+594725.7,145.284823,59.790487,UMA,DQ,23.80,z=4.861000000000001
SDSS J094208.87+670440.4,145.536987,67.077915,UMA,DQ,23.00,z=4.716
SDSS J094225.03+272411.1,145.604302,27.403108,LEO,DQ,22.30,z=4.007
SDSS J094256.17+203629.4,145.734046,20.608175,LEO,DQ,20.90,z=4.045
SDSS J094326.47+254402.1,145.860320,25.733929,LEO,DQ,22.30,z=4.3180000000000005
SDSS J094349.65+095400.9,145.956886,9.900267,LEO,DQ,20.80,z=4.165
SDSS J094408.82+434427.0,146.036763,43.740848,UMA,DQ,22.90,z=4.564
SDSS J094409.52+100656.6,146.039683,10.115749,LEO,DQ,23.40,z=4.765
SDSS J094456.28+053117.8,146.234525,5.521632,SEX,DQ,20.90,z=4.035
SDSS J094552.12+462411.5,146.467187,46.403217,UMA,DQ,21.50,z=4.03
SDSS J094604.79+183539.7,146.519975,18.594363,LEO,DQ,20.10,z=4.7989999999999995
SDSS J094704.48-001821.0,146.768690,-0.305859,SEX,DQ,23.20,z=4.038
SDSS J094706.93+255638.0,146.778910,25.943912,LEO,DQ,22.40,z=4.048
SDSS J094712.40+011928.5,146.801681,1.324589,SEX,DQ,23.60,z=4.2780000000000005
SDSS J094743.63+165051.1,146.931809,16.847532,LEO,DQ,22.70,z=4.026
BR 0945-0411,146.956667,-4.420833,SEX,DQ,22.00,z=4.145
SDSS J094758.92+512325.9,146.995522,51.390535,UMA,DQ,21.80,z=4.038
SDSS J094839.41+325603.8,147.164222,32.934408,LMI,DQ,20.60,z=4.202
SDSS J094917.16+602104.4,147.321537,60.351250,UMA,DQ,22.50,z=4.289
SDSS J094932.26+033531.7,147.384456,3.592164,SEX,DQ,21.20,z=4.107
SDSS J095000.16+620318.5,147.500697,62.055165,UMA,DQ,21.50,z=4.0680000000000005
SDSS J095014.73+233118.9,147.561391,23.521934,LEO,DQ,23.00,z=4.231
SDSS J095015.44+521812.5,147.564363,52.303494,UMA,DQ,22.50,z=4.099
SDSS J095018.29+301347.7,147.576229,30.229919,LEO,DQ,23.90,z=4.426
SDSS J095040.70+374930.7,147.669584,37.825212,LMI,DQ,19.70,z=4.368
SDSS J095129.48+251433.6,147.872865,25.242683,LEO,DQ,22.40,z=4.07
SDSS J095133.97+191024.7,147.891552,19.173539,LEO,DQ,22.70,z=4.51
SDSS J095146.71+125715.6,147.944636,12.954357,LEO,DQ,22.00,z=4.189
SDSS J095158.83+391834.3,147.995136,39.309548,LMI,DQ,22.60,z=4.248
SDSS J095220.80+552829.2,148.086707,55.474780,UMA,DQ,22.50,z=4.199
SDSS J095307.61+524953.8,148.281715,52.831613,UMA,DQ,21.90,z=4.283
SDSS J095314.79+632652.6,148.311644,63.447945,UMA,DQ,20.60,z=4.071000000000001
SDSS J095336.63+383709.5,148.402627,38.619325,LMI,DQ,20.60,z=4.061
BR 0951-0450,148.482500,-5.071944,SEX,DQ,22.30,z=4.369
SDSS J095358.65+275907.4,148.494394,27.985395,LEO,DQ,21.30,z=4.132
SDSS J095405.23+050514.1,148.521801,5.087254,SEX,DQ,20.50,z=4.077
BRI 0952-0115,148.750278,-1.501944,SEX,DQ,21.80,z=4.426
PSS J0955+5940,148.797226,59.675188,UMA,DQ,20.70,z=4.3580000000000005
SDSS J095612.59+202320.3,149.052486,20.388993,LEO,DQ,22.20,z=4.046
PC 0953+4749,149.104844,47.578479,UMA,DQ,22.40,z=4.486000000000001
SDSS J095632.03+321612.6,149.133480,32.270183,LEO,DQ,22.80,z=4.614
SDSS J095653.08+375613.7,149.221204,37.937155,LMI,DQ,23.20,z=4.273
SDSS J095723.14+231849.4,149.346419,23.313726,LEO,DQ,20.90,z=4.02
PSS J0957+3308,149.435291,33.139101,LMI,DQ,21.90,z=4.178
COSM J09578+0151,149.466667,1.855556,SEX,DQ,22.20,z=4.1739999999999995
SDSS J095807.03+171259.0,149.529302,17.216416,LEO,DQ,20.60,z=4.08
SDSS J095817.74+245515.3,149.573958,24.920936,LEO,DQ,22.00,z=4.176
SDSS J095818.19+224957.5,149.575793,22.832646,LEO,DQ,21.50,z=4.3
SDSS J0959+1032A,149.765971,10.545906,LEO,DQ,21.30,z=4.024
SDSS J095905.12+103325.0,149.771371,10.556950,LEO,DQ,21.60,z=4.025
SDSS J095920.22+050008.7,149.834260,5.002425,SEX,DQ,23.40,z=4.198
SDSS J095937.11+131215.5,149.904628,13.204312,LEO,DQ,20.70,z=4.064
SDSS J100026.44+274125.6,150.110186,27.690456,LEO,DQ,21.50,z=4.33
COSM J100154.1+024754,150.475680,2.798362,SEX,DQ,22.50,z=4.12
SDSS J100154.87+630817.9,150.478639,63.138314,UMA,DQ,22.30,z=4.151
COSM J100156.5+015218,150.485630,1.871927,SEX,DQ,23.90,z=4.45
SDSS J100159.83+593724.3,150.499331,59.623437,UMA,DQ,21.60,z=4.019
SDSS J100236.37+095048.3,150.651543,9.846754,LEO,DQ,22.50,z=4.125
SDSS J100303.44+112209.7,150.764353,11.369376,LEO,DQ,23.20,z=4.578
SDSS J100320.90+022930.0,150.837085,2.491689,SEX,DQ,23.40,z=4.412
SDSS J100355.91+690903.0,150.982990,69.150847,UMA,DQ,20.60,z=4.137
SDSS J100413.14+630437.3,151.054769,63.077029,UMA,DQ,22.20,z=4.133
SDSS J100416.12+434739.1,151.067196,43.794199,UMA,DQ,23.90,z=4.843
SDSS J100515.29+195343.9,151.313736,19.895541,LEO,DQ,23.40,z=4.386
SDSS J100528.95+142235.9,151.370632,14.376646,LEO,DQ,22.10,z=4.0680000000000005
SDSS J100544.33-011247.4,151.434748,-1.213182,SEX,DQ,23.60,z=4.387
SDSS J100550.37+252304.0,151.459882,25.384464,LEO,DQ,20.70,z=4.015
SDSS J100602.66+382523.0,151.511101,38.423082,LMI,DQ,22.60,z=4.43
SDSS J100624.21+002256.3,151.600909,0.382323,SEX,DQ,22.80,z=4.379
SDSS J100626.67+050613.0,151.611159,5.103617,SEX,DQ,21.70,z=4.121
SDSS J100645.60+462717.3,151.690016,46.454822,UMA,DQ,22.80,z=4.44
SDSS J100647.27+133235.9,151.696962,13.543333,LEO,DQ,23.20,z=4.328
SDSS J100720.21+385858.2,151.834232,38.982836,LMI,DQ,22.90,z=4.059
SDSS J100743.71+601329.4,151.932136,60.224846,UMA,DQ,21.20,z=4.012
SDSS J100746.97+190846.3,151.945744,19.146215,LEO,DQ,23.90,z=4.262
SDSS J100750.95+424118.1,151.962309,42.688382,UMA,DQ,23.70,z=4.189
SDSS J100757.18+061836.1,151.988285,6.310040,SEX,DQ,22.20,z=4.227
SDSS J100805.56+164929.8,152.023181,16.824962,LEO,DQ,21.80,z=4.196000000000001
SDSS J100812.88+342956.3,152.053694,34.498984,LMI,DQ,23.00,z=4.3580000000000005
SDSS J100903.37+174950.3,152.264043,17.830665,LEO,DQ,22.00,z=4.053999999999999
SDSS J101006.54+073129.7,152.527286,7.524926,LEO,DQ,22.80,z=4.531000000000001
SDSS J101014.23+413701.6,152.559327,41.617126,UMA,DQ,20.90,z=4.066
SDSS J101049.63+132746.8,152.706826,13.463004,LEO,DQ,21.40,z=4.151
SDSS J101052.99+531144.7,152.720802,53.195752,UMA,DQ,22.60,z=4.53
SDSS J101053.51+644832.3,152.722994,64.808981,UMA,DQ,23.30,z=4.66
SDSS J101125.00-021950.1,152.854179,-2.330599,SEX,DQ,21.50,z=4.24
SDSS J101252.85+172823.3,153.220234,17.473149,LEO,DQ,22.80,z=4.258
SDSS J101328.46+381501.2,153.368611,38.250339,LMI,DQ,21.90,z=4.088
SDSS J101341.52+274541.6,153.423037,27.761573,LEO,DQ,21.80,z=4.039
SDSS J101343.10+133150.3,153.429614,13.530651,LEO,DQ,21.20,z=4.113
SDSS J101413.72+115203.5,153.557170,11.867662,LEO,DQ,23.90,z=4.3469999999999995
SDSS J101429.71+610354.9,153.623805,61.065260,UMA,DQ,21.00,z=4.177
SDSS J101440.95+283847.7,153.670632,28.646586,LMI,DQ,23.40,z=4.559
SDSS J101506.69+281757.8,153.777899,28.299415,LMI,DQ,21.20,z=4.15
BRI 1013+0035,153.954197,0.338892,SEX,DQ,21.90,z=4.4
SDSS J101635.60+375500.5,154.148361,37.916822,LMI,DQ,22.10,z=4.2860000000000005
SDSS J101706.01+184013.9,154.275078,18.670555,LEO,DQ,22.90,z=4.474
SDSS J101708.06+332744.8,154.283596,33.462450,LMI,DQ,21.90,z=4.043
SDSS J101719.39+040004.1,154.330816,4.001159,SEX,DQ,21.70,z=4.093999999999999
SDSS J101813.63+320302.1,154.556811,32.050611,LMI,DQ,21.60,z=4.001
SDSS J101844.41+452504.7,154.685078,45.417986,UMA,DQ,22.60,z=4.4430000000000005
SDSS J101852.02+112308.0,154.716769,11.385576,LEO,DQ,22.10,z=4.126
SDSS J101853.91+443213.5,154.724647,44.537109,UMA,DQ,23.10,z=4.332
SDSS J101931.71+345917.5,154.882141,34.988208,LMI,DQ,23.30,z=4.531000000000001
SDSS J102016.61+011402.2,155.069219,1.233950,SEX,DQ,22.20,z=4.228
SDSS J102043.82+000105.8,155.182584,0.018297,SEX,DQ,22.50,z=4.19
SDSS J102107.57+220921.4,155.281569,22.155959,LEO,DQ,23.10,z=4.262
SDSS J102140.44+165712.2,155.418530,16.953412,LEO,DQ,20.80,z=4.013999999999999
SDSS J102155.52+533525.9,155.481341,53.590530,UMA,DQ,22.50,z=4.383
SDSS J102231.91+021420.4,155.632970,2.239002,SEX,DQ,23.40,z=4.071000000000001
SDSS J102234.54+200344.5,155.643921,20.062385,LEO,DQ,20.90,z=4.15
SDSS J102346.94+470856.2,155.945610,47.148954,UMA,DQ,23.10,z=4.703
SDSS J102408.14+490307.5,156.033955,49.052110,UMA,DQ,21.20,z=4.011
SDSS J102418.99+210135.6,156.079151,21.026572,LEO,DQ,23.70,z=4.199
SDSS J102530.36+170852.9,156.376501,17.148052,LEO,DQ,22.00,z=4.07
PSS J1026+3828,156.735815,38.478851,LMI,DQ,21.20,z=4.188
SDSS J102815.76+223924.1,157.065676,22.656722,LEO,DQ,20.90,z=4.4030000000000005
SDSS J102824.85+190428.8,157.103570,19.074686,LEO,DQ,22.90,z=4.083
RX J10286-0844,157.161667,-8.743889,SEX,DQ,20.90,z=4.276
SDSS J102925.45+184627.7,157.356073,18.774379,LEO,DQ,21.70,z=4.083
SDSS J102932.07+165354.7,157.383645,16.898544,LEO,DQ,23.50,z=4.505
SDSS J102941.55+173413.5,157.423143,17.570441,LEO,DQ,22.00,z=4.045
SDSS J103014.06-012343.4,157.558607,-1.395406,SEX,DQ,20.70,z=4.01
SDSS J103026.79+212301.2,157.611642,21.383670,LEO,DQ,22.80,z=4.334
SDSS J103138.18+243845.0,157.909118,24.645847,LEO,DQ,22.90,z=4.26
SDSS J103208.57+144029.0,158.035722,14.674726,LEO,DQ,23.90,z=4.895
SDSS J103215.30+334132.2,158.063779,33.692282,LMI,DQ,22.40,z=4.171
SDSS J103335.55+123342.0,158.398148,12.561684,LEO,DQ,23.20,z=4.455
SDSS J103356.20+355745.1,158.484198,35.962540,LMI,DQ,20.90,z=4.031000000000001
SDSS J103418.64+203300.2,158.577705,20.550059,LEO,DQ,23.80,z=5.01
SDSS J103428.86+393343.4,158.620276,39.562067,UMA,DQ,21.80,z=4.334
SDSS J103432.72-002702.5,158.636348,-0.450711,SEX,DQ,22.40,z=4.373
SDSS J103446.54+110214.4,158.693925,11.037354,LEO,DQ,20.40,z=4.29
SDSS J103454.57+100015.4,158.727394,10.004288,LEO,DQ,23.20,z=4.38
SDSS J103528.78+160212.6,158.869917,16.036853,LEO,DQ,22.00,z=4.138
SDSS J103557.74+005149.4,158.990625,0.863747,SEX,DQ,21.90,z=4.148
SDSS J103600.66+270000.1,159.002751,27.000043,LEO,DQ,21.80,z=4.337
SDSS J103601.03+500831.7,159.004293,50.142154,UMA,DQ,22.30,z=4.476
SDSS J103612.76+345113.9,159.053176,34.853868,LMI,DQ,22.40,z=4.093
BR 1033-0327,159.098889,-3.721944,SEX,DQ,21.70,z=4.5089999999999995
SDSS J103702.51+451748.8,159.260497,45.296907,UMA,DQ,20.00,z=4.087
SDSS J103717.72+182303.0,159.323859,18.384182,LEO,DQ,20.80,z=4.041
SDSS J103732.38+070426.2,159.384945,7.073957,LEO,DQ,20.30,z=4.125
SDSS J103750.57+590132.4,159.460728,59.025677,UMA,DQ,22.60,z=4.398
SDSS J103843.93+612114.8,159.683059,61.354117,UMA,DQ,21.80,z=4.085
SDSS J103856.41+245757.0,159.735072,24.965854,LMI,DQ,21.30,z=4.0280000000000005
SDSS J103900.09+285442.3,159.750392,28.911768,LMI,DQ,21.20,z=4.144
PSS J1039+3445,159.830328,34.751249,LMI,DQ,21.90,z=4.4110000000000005
SDSS J103941.50+341319.6,159.922940,34.222138,LMI,DQ,21.20,z=4.203
SDSS J103945.90+084834.6,159.941260,8.809636,LEO,DQ,22.00,z=4.34
SDSS J104007.35+161809.5,160.030664,16.302647,LEO,DQ,23.40,z=4.078
SDSS J104008.12+651429.6,160.033844,65.241556,UMA,DQ,23.60,z=4.575
SDSS J104021.67+313146.2,160.090298,31.529526,LMI,DQ,22.10,z=4.101
SDSS J104040.13-001540.8,160.167239,-0.261355,SEX,DQ,21.00,z=4.3260000000000005
SDSS J104041.09+162233.8,160.171234,16.376075,LEO,DQ,23.10,z=4.798
SDSS J104056.01+453209.1,160.233384,45.535862,UMA,DQ,19.80,z=4.228
SDSS J104057.68+514505.8,160.240360,51.751618,UMA,DQ,21.80,z=4.045
SDSS J104121.11+334901.6,160.337960,33.817119,LMI,DQ,21.60,z=4.121
SDSS J104128.65+592214.1,160.369376,59.370592,UMA,DQ,22.40,z=4.024
SDSS J104134.96+241728.8,160.395689,24.291352,LMI,DQ,23.30,z=4.665
SDSS J104214.52+075321.3,160.560522,7.889274,LEO,DQ,23.20,z=4.127
SDSS J104229.22+400947.9,160.621791,40.163326,UMA,DQ,22.20,z=4.26
SDSS J104236.51+555152.0,160.652142,55.864453,UMA,DQ,21.50,z=4.0969999999999995
SDSS J104242.40+310713.1,160.676699,31.120333,LMI,DQ,22.60,z=4.703
SDSS J104248.01+404652.4,160.700058,40.781229,UMA,DQ,21.80,z=4.053999999999999
SDSS J104335.29+194715.0,160.897061,19.787523,LEO,DQ,22.80,z=4.149
SDSS J104351.21+650647.9,160.963385,65.113313,UMA,DQ,22.00,z=4.52
SDSS J104400.34+112722.9,161.001457,11.456367,LEO,DQ,21.80,z=4.0680000000000005
SDSS J104420.10+393643.9,161.083783,39.612201,UMA,DQ,22.30,z=4.333
SDSS J104448.78+423509.3,161.203283,42.585932,UMA,DQ,20.70,z=4.166
SDSS J104504.28+204853.1,161.267853,20.814756,LEO,DQ,21.40,z=4.388
SDSS J104632.15+404727.6,161.633984,40.791002,UMA,DQ,20.70,z=4.143
SDSS J104635.24+095539.6,161.646838,9.927670,LEO,DQ,20.60,z=4.354
SDSS J104636.12+250703.5,161.650539,25.117661,LMI,DQ,21.50,z=4.015
