Name,RA,Dec,Con,OT,Diam,Other
AM 2148-725,328.238660,-72.689660,IND,PG,1.300,group of 4 (incl. 3 compacts)
AM 2148-432,327.939600,-43.128350,GRU,PG,0.800,sm/dwarf
AM 2148-554,328.071580,-55.566430,IND,PG,3.100,sb w. chain of 7 to [ n.e.]
AM 2148-634,328.174910,-63.566260,IND,PG,0.200,i/a dbl.
AM 2149-483,328.092410,-48.399650,GRU,PG,0.800,dwarf(resolution) (cluster near)
AM 2149-613,328.284270,-61.347610,IND,PG,0.100,close pair
AM 2149-594,328.322450,-59.497490,IND,PG,5.400,spiral w. 8 comp'ns.
AM 2149-620,328.352620,-61.897440,IND,PG,0.600,i/a dbl. (e + spiral)
AM 2149-574,328.360940,-57.447360,IND,PG,0.800,close pair
AM 2149-520,328.321830,-51.892410,IND,PG,0.300,close pair (#1)
AM 2150-520,328.383800,-51.862250,IND,PG,0.300,close pair (#2)
AM 2150-673,328.632150,-67.323480,IND,PG,0.200,i/a dbl. ( near bright gal.)
AM 2150-575,328.519760,-57.615290,IND,PG,2.000,lo.s.br. dwarf (some resolution)
AM 2150-241,328.356840,-24.020520,CAP,PG,0.700,galaxy w. jet (small)
AM 2150-580,328.550840,-57.848550,IND,PG,13.400,cluster of galaxies
AM 2150-451,328.468190,-45.081990,GRU,PG,0.200,close i/a dbl. w. tails
AM 2151-702,329.037580,-70.134180,IND,PG,0.300,i/a dbl.
AM 2152-562,328.933270,-56.107550,IND,PG,2.200,i/a dbl. in chain of 4
AM 2152-432,328.861630,-43.254300,GRU,PG,1.100,group of 3 (#1: disturbed)
AM 2152-612,329.056520,-61.253960,IND,PG,0.500,i/a dbl.
AM 2152-371,328.909030,-36.990820,GRU,PG,1.200,line of 3 (incl.i/a dbl.)
AM 2152-592,329.084170,-59.117200,IND,PG,0.700,ring galaxy + i/a triplet
AM 2152-433,329.019560,-43.298900,GRU,PG,0.600,group of 3 (#3: sb(r) )
AM 2153-702,329.318560,-70.175130,IND,PG,0.500,close pair (e + spiral) (#1)
AM 2153-554,329.144180,-55.557010,IND,PG,1.000,close pair
AM 2153-540,329.193490,-53.866870,IND,PG,2.000,close pair
AM 2153-462,329.241390,-46.163360,GRU,PG,6.700,i/a triple
AM 2154-371,329.262090,-36.993260,GRU,PG,2.700,group of 5 e's (+early-types)
AM 2154-512,329.332890,-51.218160,IND,PG,0.800,dwarf w. jet
AM 2154-382,329.275410,-38.241570,GRU,PG,1.000,close pair (i/a ? )
AM 2154-253,329.234280,-25.351620,PSA,PG,0.800,spiral + i/a comp'n.
AM 2154-592,329.408200,-59.251380,IND,PG,0.800,3-armed spiral (one to a 'star')
AM 2154-662,329.536850,-66.119490,IND,PG,1.100,chain of 4
AM 2154-603,329.489020,-60.309520,IND,PG,0.700,dwarf
AM 2154-572,329.533970,-57.141040,IND,PG,2.900,spiral w. diametric comp'ns.
AM 2154-521,329.525010,-52.079350,IND,PG,0.300,spiral w. close i/a comp'n.
AM 2154-584,329.604570,-58.572550,IND,PG,0.200,i/a dbl. in triplet
AM 2155-670,329.745340,-66.782310,IND,PG,0.400,i/a dbl.
AM 2155-694,329.798270,-69.483910,IND,PG,0.700,galaxy w. jet
AM 2155-451,329.563310,-45.022540,GRU,PG,0.400,n galaxy
AM 2155-273,329.535860,-27.390880,PSA,PG,1.300,spiral w. i/a comp'ns. (pair)
AM 2155-665,329.798550,-66.755510,IND,PG,0.400,i/a dbl.
AM 2155-343,329.580090,-34.307450,PSA,PG,0.600,compact + irr.
AM 2155-263,329.653280,-26.380580,PSA,PG,0.400,small ring + comp'n.
AM 2156-440,329.819110,-43.870230,GRU,PG,2.000,group of 4 (#1: edge-on)
AM 2156-441,329.890110,-43.965060,GRU,PG,0.200,lumpy compact
AM 2156-232,329.835170,-23.253450,AQR,PG,0.400,i/a dbl.
AM 2156-393,329.894700,-39.386690,GRU,PG,2.300,bright planetary nebula
AM 2156-480,329.939010,-47.849960,GRU,PG,0.500,galaxy w. tail
AM 2156-433,329.924350,-43.306640,GRU,PG,2.700,group of 4 (#2: sc w. knot)
AM 2157-581,330.145730,-58.002860,IND,PG,0.500,i/a dbl.
AM 2157-433,330.140550,-43.389440,GRU,PG,1.300,group of 4 (#3: s0 + comp'ns)
AM 2157-432,330.151850,-43.141080,GRU,PG,2.500,group of 4 (#4: sbd)
AM 2157-245,330.122050,-24.637750,AQR,PG,2.200,spiral w. comp'n. in disk
AM 2158-380,330.270490,-37.830760,GRU,PG,0.600,pair (#1)
AM 2158-601,330.478090,-59.943740,IND,PG,9.000,rich  symmetric distant cluster
AM 2158-424,330.393580,-42.448820,GRU,PG,1.000,pair of i/a spirals
AM 2158-433,330.418250,-43.313760,GRU,PG,0.500,dwarf (nucleated ?)
AM 2158-261,330.383850,-25.972120,PSA,PG,0.500,i/a dbl. (edge-on galaxy ?)
AM 2158-374,330.426780,-37.437050,GRU,PG,0.500,close pair (#1)
AM 2215-483,334.593760,-48.250940,GRU,PG,0.500,disturbed single galaxy
AM 2158-515,330.521640,-51.745230,IND,PG,2.700,e w. peculiar comp'n.(jets?)
AM 2158-363,330.480510,-36.273580,PSA,PG,0.900,small cometary nebula
AM 2159-224,330.469170,-22.433570,AQR,PG,2.200,close group of 4
AM 2159-320,330.498160,-31.865190,PSA,PG,1.800,triple (#1: dust lane) klem 4
AM 2159-321,330.510980,-31.970160,PSA,PG,0.600,triple (#2: e )        klem 4
AM 2159-412,330.570310,-41.093380,GRU,PG,6.500,spiral w. app. comp'ns + compact
AM 2159-541,330.657350,-54.076580,IND,PG,2.200,resolved dwarf
AM 2159-513,330.672190,-51.298190,IND,PG,4.500,highly resolved sm
AM 2159-472,330.711100,-47.198070,GRU,PG,3.100,i/a triple (long tail !)
AM 2159-434,330.701060,-43.444740,GRU,PG,0.700,dwarf
AM 2159-330,330.680020,-32.803090,PSA,PG,1.700,pair incl. bull's-eye
AM 2200-215,330.808230,-21.712750,AQR,PG,1.000,close pair
AM 2200-491,330.923600,-48.924240,GRU,PG,1.300,close pair
AM 2200-662,331.109290,-66.118970,IND,PG,0.700,disturbed compact
AM 2200-715,331.251360,-71.702080,IND,PG,13.400,ring in group of 8
AM 2201-575,331.139800,-57.607120,IND,PG,4.400,chain of 5 in group of 8
AM 2201-653,331.256150,-65.415270,IND,PG,0.200,i/a dbl. (small)
AM 2201-230,331.081610,-22.797100,AQR,PG,0.300,small i/a dbl. (ring?)
AM 2201-411,331.167800,-41.023620,GRU,PG,1.300,gal. w. fnt. plume + i/a comp'n.
AM 2201-583,331.277990,-58.288460,IND,PG,3.800,chain of 4 (incl. v.knotty pec.)
AM 2202-502,331.485900,-50.119570,IND,PG,1.100,e + 5 app. comp'ns.
AM 2202-701,331.722800,-69.935920,IND,PG,0.400,2 e's in common envelope
AM 2202-754,331.872730,-75.437410,OCT,PG,0.400,dwarf (v.lo.s.br.)
AM 2203-270,331.530050,-26.907720,PSA,PG,0.800,close pair
AM 2203-281,331.549810,-27.959340,PSA,PG,0.700,e w. i/a spiral w. i/a comp'n.
AM 2203-440,331.607500,-43.837590,GRU,PG,0.600,one-armed spiral
AM 2203-430,331.644670,-42.860830,GRU,PG,1.100,dwarf
AM 2204-311,331.721470,-31.052280,PSA,PG,1.100,i/a dbl. in chain of 3 = klem 36
AM 2204-463,331.781440,-46.418860,GRU,PG,0.200,dwarf
AM 2204-620,331.915570,-61.848670,IND,PG,0.400,galaxy w. pec. arm + app. comp'n.
AM 2204-405,331.797280,-40.653800,GRU,PG,2.300,3 in a line
AM 2204-525,332.015410,-52.715020,IND,PG,1.600,poor i/a group of 4  = se 148/4
AM 2205-575,332.124690,-57.593140,IND,PG,0.600,dwarf
AM 2205-564,332.136350,-56.434770,TUC,PG,1.100,i/a dbl.
AM 2205-574,332.144160,-57.439760,TUC,PG,7.600,large spiral + app. comp'ns.
AM 2205-291,332.101820,-29.051390,PSA,PG,0.600,compact
AM 2206-352,332.241770,-35.112750,PSA,PG,11.200,tight group(15) e's + spirals
AM 2206-272,332.229430,-27.221090,PSA,PG,0.400,compact in line
AM 2206-472,332.324340,-47.170940,GRU,PG,5.600,s0 w. pec. dust + comp'ns.[pks?]
AM 2206-280,332.272710,-27.807660,PSA,PG,2.900,spiral + i/a comp'n.
AM 2206-501,332.368240,-50.007520,GRU,PG,0.500,dwarf
AM 2206-634,332.540810,-63.475580,TUC,PG,0.400,disturbed irr.(in group of 4)
AM 2206-253,332.344870,-25.417490,PSA,PG,0.500,compact w. crooked abs'n.
AM 2206-500,332.450010,-49.802340,GRU,PG,0.700,hi.s.br. one-armed sp.+i/a comp'n
AM 2206-380,332.467680,-37.915580,GRU,PG,0.800,bright-armed spiral
AM 2207-670,332.696310,-66.865270,TUC,PG,0.800,galaxy + jet w. i/a comp'n.
AM 2207-380,332.649990,-37.805160,GRU,PG,0.700,dwarf
AM 2207-515,332.738560,-51.711690,GRU,PG,0.100,small i/a dbl.
AM 2207-225,332.645080,-22.655140,AQR,PG,6.000,sb w. third arm + i/a comp'n.
AM 2207-573,332.797210,-57.329930,TUC,PG,0.700,dwarf
AM 2207-535,332.804110,-53.611550,GRU,PG,0.900,disturbed spiral w. pec. nucleus
AM 2208-251,332.726470,-25.074960,PSA,PG,6.000,edge-on + 5 comp'ns.(i/a)
AM 2208-304,332.804680,-30.568130,PSA,PG,2.700,spiral w. intersecting arm
AM 2208-460,332.903130,-45.911290,GRU,PG,0.200,dwarf
AM 2208-455,332.955590,-45.592840,GRU,PG,2.000,sc + comp'n. (in wide triple)
AM 2208-340,332.923130,-33.882870,PSA,PG,1.000,galaxy w. i/a comp'n.
AM 2208-625,333.086100,-62.724330,TUC,PG,0.600,small i/a e + spiral
AM 2209-715,333.288300,-71.750700,IND,PG,0.900,i/a dbl. w. ring + material
AM 2209-543,333.081920,-54.295930,GRU,PG,2.000,3-armed spiral + i/a comp'ns.
AM 2209-432,333.027960,-43.176000,GRU,PG,0.500,dwarf (knots)
AM 2209-280,333.041850,-27.829260,PSA,PG,0.300,i/a dbl. (#1)
AM 2209-472,333.120870,-47.222470,GRU,PG,1.600,hi.s.br. galaxy w. pec. abs'n.
AM 2209-621,333.248640,-62.063960,TUC,PG,1.600,peculiar linear galaxy + comp'n.
AM 2209-361,333.141830,-35.940720,PSA,PG,1.000,pair (#1: s0)
AM 2209-532,333.236670,-53.232250,GRU,PG,1.800,group of 3 (incl. i/a comp'n.)
AM 2209-382,333.187010,-38.173960,GRU,PG,0.500,i/a dbl.(#1: sp. w. long arms)
AM 2209-711,333.507500,-71.055190,IND,PG,0.300,compact (w. halo)
AM 2210-490,333.298970,-48.845420,GRU,PG,0.900,3-armed spiral
AM 2210-814,334.030230,-81.554570,OCT,PG,0.900,compact w. lo.s.br. halo
AM 2210-284,333.264160,-28.523760,PSA,PG,0.400,i/a dbl. + tail
AM 2210-461,333.335000,-46.013660,GRU,PG,12.100,chain of 4 (+ app. comp'ns.)
AM 2210-462,333.339640,-46.120320,GRU,PG,0.100,dwarf (in wide group)
AM 2210-262,333.282440,-26.148720,PSA,PG,1.800,gal. w. v.pec. narrow dust lanes
AM 2210-303,333.294550,-30.388700,PSA,PG,0.600,connected e's
AM 2210-371,333.315810,-37.015340,GRU,PG,0.200,i/a dbl.
AM 2210-222,333.359000,-22.093540,AQR,PG,8.100,spiral w. 4 app. comp'ns.
AM 2210-274,333.377810,-27.556840,PSA,PG,1.300,spiral w. i/a comp'n.
AM 2210-693,333.680570,-69.361440,IND,PG,2.000,i/a dbl. ('the scorpion')
AM 2210-215,333.416300,-21.731750,AQR,PG,1.300,irr. single
AM 2210-620,333.618150,-61.819810,TUC,PG,0.400,m51-type
AM 2210-243,333.443870,-24.335030,AQR,PG,0.200,close i/a dbl.
AM 2211-542,333.577760,-54.118170,GRU,PG,0.900,3-armed spiral + app. comp'n.
AM 2211-365,333.518150,-36.679890,GRU,PG,0.400,i/a dbl in group of 4 = klem 41
AM 2211-670,333.735450,-66.847950,TUC,PG,4.700,galaxy w. peculiar app. comp'n.
AM 2211-405,333.619690,-40.656350,GRU,PG,1.200,i/a dbl. + chain comp'ns.
AM 2211-654,333.821130,-65.552740,TUC,PG,1.200,peculiar spiral
AM 2211-390,333.675100,-38.804550,GRU,PG,4.000,sp. w. app. comp'ns. (i/a dbl.)
AM 2211-292,333.648410,-29.162920,PSA,PG,0.800,e at centre of chain of 4
AM 2211-274,333.668570,-27.467870,PSA,PG,1.600,thick straight + thin circ. arms
AM 2211-510,333.777450,-50.751040,GRU,PG,0.500,i/a dbl.
AM 2212-463,333.780050,-46.282680,GRU,PG,0.900,dwarf/irr. (in wide group)
AM 2212-365,333.867070,-36.695790,GRU,PG,0.400,i/a dbl. off mi.ax. of ic 5179
AM 2212-460,333.902540,-45.852410,GRU,PG,4.900,close triple (large)
AM 2212-503,333.977880,-50.255600,GRU,PG,0.500,spiral w. peculiar arm
AM 2212-550,334.008840,-54.817230,GRU,PG,0.700,galaxy w. comp'n. on end of jet
AM 2213-802,334.649430,-80.091410,OCT,PG,0.100,very close pair
AM 2213-370,334.042000,-36.843750,GRU,PG,2.200,br. galaxy between 2 groups
AM 2213-265,334.028130,-26.687090,PSA,PG,1.300,m51-type ?
AM 2213-703,334.436250,-70.378150,IND,PG,0.500,galaxy w. fan-like jets
AM 2213-363,334.202500,-36.401740,GRU,PG,1.500,dwarf spiral
AM 2213-425,334.225490,-42.745040,GRU,PG,0.500,dwarf
AM 2214-620,334.395520,-61.861450,TUC,PG,0.200,compact
AM 2214-484,334.308750,-48.474880,GRU,PG,2.700,group of 6
AM 2214-371,334.270770,-36.948260,GRU,PG,5.400,group of 5
AM 2214-481,334.315060,-48.063200,GRU,PG,0.300,dwarf
AM 2214-451,334.313910,-45.066520,GRU,PG,1.300,dwarf
AM 2214-524,334.433800,-52.521300,GRU,PG,0.500,m51-type
AM 2214-530,334.464640,-52.837900,GRU,PG,0.500,single  disturbed galaxy w. loop
AM 2214-470,334.467250,-46.912870,GRU,PG,0.700,i/a triple
AM 2214-355,334.437040,-35.729570,PSA,PG,4.500,cluster of galaxies
AM 2214-520,334.504100,-51.766150,GRU,PG,0.100,compact
AM 2214-604,334.586170,-60.571030,TUC,PG,0.300,pair of e's
AM 2215-475,334.528610,-47.627740,GRU,PG,0.400,irr. w. knots
AM 2215-595,334.611290,-59.640970,TUC,PG,4.900,sp. w. 6 comp'ns. (compact pec.)
AM 2215-425,334.532320,-42.681050,GRU,PG,9.900,chain of 7 (i/a dbl.+ e)
AM 2215-390,334.659440,-38.894100,GRU,PG,17.900,dbl. cd in elongated cluster
AM 2216-802,335.557450,-80.234490,OCT,PG,0.200,i/a dbl. in group of 9
AM 2217-355,335.026420,-35.598320,PSA,PG,0.100,compact (possible group)
AM 2217-474,335.149770,-47.444770,GRU,PG,0.400,lumpy compact
AM 2217-325,335.104820,-32.686490,PSA,PG,1.600,i/a triplet
AM 2217-383,335.143330,-38.339750,GRU,PG,1.100,spiral-arc + hi.s.br. inner sp.
AM 2217-490,335.209860,-48.772980,GRU,PG,1.200,sp. w. square arms + i/a comp'n.
AM 2217-801,335.747960,-79.999080,OCT,PG,3.100,sd w. 2 comp'ns.
AM 2217-245,335.187100,-24.679640,AQR,PG,3.600,4-petal daisy (filaments)       ng
AM 2218-440,335.279800,-43.879490,GRU,PG,0.300,compact
AM 2218-351,335.261270,-34.982840,PSA,PG,0.100,compact
AM 2218-340,335.320050,-33.819380,PSA,PG,0.400,irr. galaxy
AM 2218-840,336.370710,-83.816560,OCT,PG,0.400,m51-type in chain of 5
AM 2219-384,335.484500,-38.549050,GRU,PG,0.700,i/a dbl.
AM 2219-255,335.467960,-25.582390,PSA,PG,0.800,i/a dbl. w. connected filament
AM 2219-414,335.531870,-41.415630,GRU,PG,5.400,group of 5
AM 2219-600,335.646190,-59.772150,TUC,PG,8.300,rough chain of disturbed + pec.
AM 2219-483,335.618560,-48.405470,GRU,PG,0.500,dwarf (resolution ?)
AM 2219-235,335.546220,-23.602230,AQR,PG,0.300,galaxy w. peculiar dust lane
AM 2219-432,335.625660,-43.193780,GRU,PG,1.100,small m51-type + spiral
AM 2219-265,335.633050,-26.745390,PSA,PG,0.700,spiral + comp'n. on third arm
AM 2219-234,335.637500,-23.512050,AQR,PG,0.500,i/a dbl. w. tails
AM 2219-571,335.778590,-56.991860,TUC,PG,0.400,dbl. m51-type
AM 2220-570,335.818560,-56.783440,TUC,PG,5.600,group of 4
AM 2220-660,335.904350,-65.841680,TUC,PG,13.400,chain of four
AM 2220-421,335.766170,-41.933490,GRU,PG,7.600,disturbed in chain of 4
AM 2220-493,335.800980,-49.290110,GRU,PG,0.400,one-armed sp.(ring?)+ i/a comp'n
AM 2220-291,335.775960,-28.953440,PSA,PG,1.100,m51-type
AM 2220-612,335.955790,-61.196530,TUC,PG,7.200,e w. diametric groups
AM 2220-381,335.848070,-37.998310,GRU,PG,5.400,close pair (late-type spiral)
AM 2220-632,336.007390,-63.191440,TUC,PG,0.900,sp. w. long arm (in group of 7)
AM 2220-423,335.891940,-42.278230,GRU,PG,2.700,sd-dwarf
AM 2220-661,336.067650,-66.039690,TUC,PG,0.600,spiral w. tails
AM 2220-460,335.935170,-45.901490,GRU,PG,0.500,dwarf (condensations)
AM 2220-374,335.945900,-37.431450,GRU,PG,0.200,compact
AM 2220-382,335.977520,-38.221380,GRU,PG,0.900,isolated galaxy w. tail
AM 2221-545,336.098910,-54.654530,GRU,PG,0.200,i/a spirals w. common arm
AM 2221-413,336.067040,-41.351210,GRU,PG,0.800,multiple nuclei + loop + spikes
AM 2221-625,336.237540,-62.645980,TUC,PG,0.400,one-armed spiral + jet? (small)
AM 2222-420,336.247190,-41.824190,GRU,PG,0.500,close i/a dbl.
AM 2222-572,336.329630,-57.089080,TUC,PG,0.200,i/a dbl.
AM 2222-313,336.339290,-31.355650,PSA,PG,0.300,i/a dbl.
AM 2222-863,338.023510,-86.253930,OCT,PG,1.300,compact w. plume (in pair)
AM 2222-275,336.367110,-27.693920,PSA,PG,1.300,i/a dbl. + m51-type
AM 2222-312,336.421970,-31.200480,PSA,PG,0.800,e + spiral (centre of group)
AM 2222-641,336.606150,-64.008590,TUC,PG,0.200,i/a dbl. (#1)
AM 2223-635,336.664950,-63.700140,TUC,PG,2.500,close triple (incl. ring)
AM 2223-310,336.533290,-30.871930,PSA,PG,2.500,close pair (incl. pec. abs'n.)
AM 2223-345,336.548160,-34.721910,PSA,PG,4.500,galaxy + i/a comp'n.
AM 2223-641,336.709720,-64.043390,TUC,PG,0.200,i/a dbl. (#2)
AM 2223-373,336.568600,-37.375210,GRU,PG,0.900,galaxy w. dust lane + material
AM 2223-284,336.572970,-28.553520,PSA,PG,0.300,compact
AM 2223-645,336.750050,-64.738310,TUC,PG,6.300,group of 4
AM 2223-433,336.634240,-43.275090,GRU,PG,3.100,e w. many comp'ns.
AM 2223-523,336.760600,-52.258210,GRU,PG,1.100,sbd/dwarf
AM 2224-310,336.724480,-30.886560,PSA,PG,1.400,galaxy w. i/a comp'n.
AM 2224-581,336.852590,-57.933060,TUC,PG,0.400,i/a dbl. in group of 3
AM 2224-405,336.828230,-40.626370,GRU,PG,0.600,dwarf (resolved)
AM 2224-490,336.860410,-48.909670,GRU,PG,0.200,2 e's in envelope (filament?)
AM 2224-431,336.853200,-43.016330,GRU,PG,2.700,close pair of spirals
AM 2224-545,336.952370,-54.742850,GRU,PG,1.500,spiral w. 2 app. comp'ns
AM 2224-352,336.902490,-35.156220,PSA,PG,0.100,compact
AM 2225-635,337.151260,-63.605860,TUC,PG,0.800,i/a dbl. (one m51-type)
AM 2225-660,337.208630,-65.899100,TUC,PG,1.700,close dbl.
AM 2225-795,337.569290,-79.697080,OCT,PG,0.700,i/a dbl. (dwarfs)
AM 2225-610,337.217890,-60.880700,TUC,PG,2.700,e + app. comp'ns.
AM 2225-295,337.141240,-29.740750,PSA,PG,0.400,dwarf
AM 2225-250,337.150130,-24.845730,AQR,PG,0.500,i/a dbl. w. extended plume
AM 2225-801,337.728620,-80.038460,OCT,PG,8.500,chain of 5
AM 2226-584,337.327500,-58.412140,TUC,PG,0.100,galaxy w. i/a comp'n. and tails
AM 2226-655,337.478180,-65.660250,TUC,PG,2.000,sb w. condens. at end of bar
AM 2226-502,337.392580,-50.171980,GRU,PG,0.400,galaxy w. abs'n.
AM 2226-570,337.436840,-56.813590,TUC,PG,1.900,e w. 2 peculiar comp'ns.
AM 2226-652,337.509990,-65.176850,TUC,PG,0.500,i/a dbl ( w. possible jets)
AM 2226-610,337.477900,-60.833540,TUC,PG,9.000,e w. 6 app. comp'ns.
AM 2226-613,337.581020,-61.318350,TUC,PG,2.700,wide i/a dbl. in group of 6 (#1)
AM 2227-304,337.459070,-30.521810,PSA,PG,0.700,galaxy w. jet or i/a comp'n.
AM 2227-613,337.651620,-61.359880,TUC,PG,2.700,wide i/a dbl. in group of 6 (#2)
AM 2227-413,337.581550,-41.246600,GRU,PG,0.200,compact + comp'ns.(?)
AM 2227-540,337.750210,-53.764650,GRU,PG,0.400,close pair
AM 2227-271,337.662240,-26.931420,PSA,PG,1.100,galaxy + jet (defect?)
AM 2228-380,337.873740,-37.809380,GRU,PG,nan,arc (#1: pair of galaxies)
AM 2228-423,337.908650,-42.257650,GRU,PG,0.400,2 i/a dbls. i/a
AM 2228-640,338.037300,-63.860840,TUC,PG,0.700,gal. w. very extended material
AM 2229-281,338.001540,-28.022460,PSA,PG,0.700,dwarf
AM 2229-253,338.032870,-25.399070,PSA,PG,3.800,s0 + 18 comp'ns paired w. spiral
AM 2229-524,338.153950,-52.552230,GRU,PG,0.300,i/a spirals
AM 2229-372,338.108590,-37.187270,GRU,PG,0.900,m51-type (both arms w. comp'ns)
AM 2229-295,338.125810,-29.578900,PSA,PG,0.500,dwarf
AM 2229-735,338.455030,-73.685200,IND,PG,0.400,galaxy w. nucleated arc
AM 2229-242,338.175690,-24.185470,AQR,PG,0.600,close pair
AM 2230-373,338.324900,-37.318540,GRU,PG,0.600,arc (#2: gal. w. br. spot in rim)
AM 2230-273,338.311480,-27.248560,PSA,PG,0.900,close pair (#1: sp.+ i/a comp'n.)
AM 2230-284,338.318520,-28.480210,PSA,PG,0.100,compact
AM 2230-380,338.363590,-37.773470,GRU,PG,0.200,compact
AM 2230-645,338.524280,-64.696620,TUC,PG,2.900,spiral + i/a dbl.comp'n.
AM 2230-481,338.431930,-48.023370,GRU,PG,0.400,ring galaxy w. i/a comp'n.
AM 2230-374,338.404250,-37.478400,GRU,PG,0.300,arc (#4: gal.+ i/a + app.comp'ns)
AM 2231-371,338.469440,-37.044950,GRU,PG,0.200,close i/a dbl.
AM 2231-522,338.557600,-52.081490,GRU,PG,2.400,pair of e's (#1)
AM 2231-375,338.600130,-37.729710,GRU,PG,4.500,rich cluster of galaxies
AM 2231-374,338.644990,-37.447960,GRU,PG,1.000,chain of i/a galaxies
AM 2232-373,338.877310,-37.375880,GRU,PG,2.700,close pair of spirals
AM 2232-510,338.929080,-50.889150,GRU,PG,0.700,spiral w. one bright arm
AM 2232-394,338.904430,-39.560840,GRU,PG,0.600,dwarf (resolved)
AM 2232-470,338.978630,-46.820720,GRU,PG,0.400,dwarf
AM 2233-261,338.944830,-26.049080,PSA,PG,11.200,spiral w. 4 app. comp'ns.
AM 2233-384,339.004830,-38.410660,GRU,PG,0.200,compact
AM 2233-345,339.011290,-34.720640,PSA,PG,11.200,chain of 6
AM 2233-613,339.160200,-61.398790,TUC,PG,0.800,e + integral-sign spiral
AM 2233-243,339.099140,-24.345470,AQR,PG,5.400,cluster of galaxies
AM 2233-594,339.250080,-59.550290,TUC,PG,0.400,i/a dbl. (#1: e)
AM 2234-245,339.266200,-24.693510,AQR,PG,0.800,close pair
AM 2234-553,339.389780,-55.308350,GRU,PG,0.500,pair of i/a spirals
AM 2234-265,339.361860,-26.643350,PSA,PG,0.700,close pair
AM 2234-371,339.424210,-36.941580,GRU,PG,7.400,i/a dbl.(#1)
AM 2235-363,339.659380,-36.372840,GRU,PG,0.300,nucleus w. lateral compacts
AM 2236-362,339.808340,-36.167590,PSA,PG,1.300,group of 4 in rich field
AM 2236-665,339.980900,-66.725740,TUC,PG,1.100,i/a dbl. (2 e's in envelope)
AM 2236-260,339.804970,-25.842580,PSA,PG,0.700,spiral w. i/a comp'n.
AM 2236-331,339.850220,-33.010840,PSA,PG,0.300,compact
AM 2236-421,339.874880,-42.052480,GRU,PG,1.500,i/a dbl.(chain of 3)
AM 2236-364,339.896170,-36.405770,GRU,PG,0.900,compact i/a dbl. w. material
AM 2236-664,340.093600,-66.472210,TUC,PG,4.900,spiral w. app. comp'ns.
AM 2237-375,340.107190,-37.688750,GRU,PG,0.900,m51-type (?)
AM 2237-481,340.168630,-47.940330,GRU,PG,0.500,i/a triple
AM 2237-310,340.185740,-30.803610,PSA,PG,1.100,dwarf
AM 2237-610,340.300100,-60.753490,TUC,PG,0.300,i/a dbl. (#1)
AM 2238-272,340.223530,-27.188540,PSA,PG,1.100,i/a dbl.
AM 2238-621,340.371480,-62.038370,TUC,PG,0.100,compact
AM 2238-653,340.399410,-65.310020,TUC,PG,1.000,i/a dbl. (spirals)
AM 2238-610,340.370390,-60.758370,TUC,PG,0.300,i/a dbl. (#2)
AM 2238-575,340.399900,-57.606640,TUC,PG,1.300,spiral + app. comp'n.
AM 2238-351,340.341010,-34.963350,PSA,PG,0.500,one-armed spiral
AM 2238-650,340.480890,-64.759880,TUC,PG,2.000,close pair
AM 2238-242,340.362880,-24.189980,AQR,PG,1.000,i/a dbl w. tail
AM 2238-323,340.384510,-32.323280,PSA,PG,0.200,compact
AM 2238-541,340.488430,-53.994810,GRU,PG,0.900,pair (incl. ring)
AM 2238-462,340.460530,-46.098170,GRU,PG,0.400,compact + faint outer disk + arm
AM 2238-450,340.472650,-44.769810,GRU,PG,4.500,sb(r) w. app. comp'ns.
AM 2238-425,340.474050,-42.594810,GRU,PG,9.000,cluster (i/a pair dominant)
AM 2239-320,340.478900,-31.816450,PSA,PG,0.500,disturbed (hi.s.br.dwarf?)
AM 2239-303,340.488110,-30.373100,PSA,PG,0.300,very close pair
AM 2239-371,340.545540,-37.014680,GRU,PG,0.200,compact
AM 2239-301,340.578840,-30.059620,PSA,PG,13.400,spiral w. close pairs off mi.ax.
AM 2239-575,340.681410,-57.644510,TUC,PG,0.100,i/a dbl.
AM 2239-372,340.641480,-37.182860,GRU,PG,1.100,e w. extended material
AM 2239-760,340.941210,-75.769250,OCT,PG,0.300,i/a dbl.
AM 2239-285,340.625510,-28.577880,PSA,PG,0.600,disturbed single galaxy
AM 2239-431,340.661730,-42.912830,GRU,PG,0.700,galaxy w. faint outer material
AM 2239-331,340.651950,-32.989500,PSA,PG,0.200,compact
AM 2240-400,340.818870,-39.870900,GRU,PG,3.400,spiral + comp'ns.(i/a ?)
AM 2240-370,340.881500,-36.867470,GRU,PG,0.900,spiral w. i/a comp'n.
AM 2240-325,340.892230,-32.699110,PSA,PG,2.000,galaxy w. i/a comp'ns.
AM 2240-892,346.896920,-89.119200,OCT,PG,1.200,i/a dbl.+ sp.w. pec.arms (#1)
AM 2240-304,340.908050,-30.480750,PSA,PG,0.400,isolated ring galaxy
AM 2240-364,340.921930,-36.432400,GRU,PG,0.200,i/a dbl. w. plume
AM 2240-285,340.937250,-28.592370,PSA,PG,0.600,galaxy w. filaments from end
AM 2241-330,341.046040,-32.743860,PSA,PG,2.000,galaxy w. 3 i/a comp'ns.
AM 2242-575,341.285430,-57.660190,TUC,PG,0.300,spiral w. i/a comp'n.
AM 2242-630,341.319170,-62.828500,TUC,PG,9.000,cluster of faint gals. (in arc)
AM 2242-342,341.211430,-34.213600,PSA,PG,0.400,i/a dbl. w. tails
