Name,RA,Dec,Con,OT,Mag,Other
FGC 2563,0.510900,80.641970,CEP,GX,16.25,Sc
FGC 7,1.814550,33.917370,AND,GX,16.60,Sc
FGC 7A,6.818850,44.054240,AND,GX,16.33,Sd
FGC 53,7.346250,31.382780,AND,GX,16.51,Sc
FGC 62,8.776200,45.529440,AND,GX,16.30,Sc
FGC 66,9.475350,32.689210,AND,GX,16.16,Sc
FGC 74,10.265100,31.732820,AND,GX,14.72,Sc
FGC 112,14.647500,45.005280,AND,GX,17.34,Sc
FGC 139,18.592950,50.227300,CAS,GX,16.65,Sd
FGC 138,18.528150,38.122520,AND,GX,16.14,Sbc
FGC 141,18.684900,50.452560,AND,GX,16.63,Sc
FGC 145,19.405950,49.009450,AND,GX,16.62,Sd
FGC 170,22.202850,34.345830,AND,GX,16.85,Sc
FGC 17A,22.336500,32.064260,PSC,GX,17.47,Sc
FGC 179,24.513900,32.494050,TRI,GX,15.70,Sc
FGC 192,26.292300,32.123190,TRI,GX,16.70,Sc
FGC 199,27.888150,41.836830,AND,GX,16.00,Sc
FGC 210,29.088000,37.452180,AND,GX,15.93,Sc
FGC 218,29.777700,36.063020,AND,GX,15.29,Sc
FGC 229,30.901500,48.455250,PER,GX,16.15,Sc
FGC 237,31.312050,30.004720,TRI,GX,16.77,Scd
FGC 239,31.478250,50.737730,PER,GX,16.50,Sc
FGC 246,31.840050,43.773060,AND,GX,16.25,Sd
FGC 249,32.360550,37.258130,TRI,GX,16.73,Sc
FGC 251,32.550000,41.562220,AND,GX,17.30,Sd
FGC 264,33.837600,49.844190,AND,GX,16.64,Sc
FGC 285,36.075900,33.608960,TRI,GX,16.82,Scd
FGC 287,36.131550,31.615270,TRI,GX,14.92,Scd
FGC 289,36.314100,45.452140,AND,GX,15.49,Sc
FGC 297,37.050300,43.590160,AND,GX,17.04,Sd
FGC 296,36.957450,31.725990,TRI,GX,15.37,Sc
FGC 38A,38.860650,40.894500,AND,GX,17.34,Sd
FGC 322,39.405900,42.635920,AND,GX,15.12,Sb
FGC 41A,40.104600,38.563330,PER,GX,14.87,Sd
FGC 328,40.114650,30.080250,ARI,GX,16.35,Scd
FGC 339,41.241600,30.377910,ARI,GX,16.65,Sd
FGC 353,43.235400,42.243060,PER,GX,16.74,Sc
FGC 361,44.039100,37.056390,PER,GX,16.53,Scd
FGC 366,44.565300,36.499870,PER,GX,16.69,Sd
FGC 371,45.153450,49.043840,PER,GX,16.70,Sd
FGC 379,45.639750,46.438390,PER,GX,17.15,Scd
FGC 385,46.752300,36.167640,PER,GX,15.60,Sab
FGC 386,47.229750,70.563280,CAS,GX,15.88,Sb
FGC 405,49.381500,37.046530,PER,GX,16.52,Sc
FGC 403,49.343250,36.568470,PER,GX,16.31,Sc
FGC 412,50.521950,42.171080,PER,GX,15.65,Sc
FGC 54A,51.433200,42.062370,PER,GX,16.82,Scd
FGC 55A,51.502200,42.024580,PER,GX,16.87,Sc
FGC 426,51.949950,40.033880,PER,GX,16.12,Sc
FGC 56A,52.840950,39.426300,PER,GX,16.86,Sbc
FGC 1951,67.607700,88.770880,UMI,GX,16.70,Sc
FGC 536,82.547400,55.870820,AUR,GX,16.75,Sd
FGC 538,84.146250,63.587410,CAM,GX,16.73,Sc
FGC 543,87.493950,51.093110,AUR,GX,15.62,Sc
FGC 557,93.328500,53.112380,AUR,GX,17.10,Scd
FGC 83A,93.297150,70.262800,CAM,GX,16.50,I
FGC 551,93.449850,81.074350,CAM,GX,15.52,Sb
FGC 567,97.204800,56.066380,LYN,GX,16.45,Sc
FGC 568,97.724100,59.603340,LYN,GX,15.95,Sc
FGC 570,98.330700,58.859520,LYN,GX,16.32,Sc
FGC 571,98.509200,58.861450,LYN,GX,15.53,Sbc
FGC 561,98.595300,85.330880,CEP,GX,16.82,Sc
FGC 579,100.372950,63.997780,CAM,GX,17.16,Sc
FGC 590,103.714500,70.748200,CAM,GX,16.14,Sc
FGC 591,105.399750,83.382010,CAM,GX,16.78,Sc
FGC 596,106.005150,50.680250,LYN,GX,15.44,Sbc
FGC 599,107.600400,74.891020,CAM,GX,15.41,Sc
FGC 605,107.876850,59.711500,LYN,GX,16.44,Sc
FGC 611,108.769950,38.144720,AUR,GX,15.75,Sc
FGC 617,109.382850,33.975070,GEM,GX,15.51,Sc
FGC 622,109.955100,57.354970,LYN,GX,17.28,Sc
FGC 625,110.605050,49.278660,LYN,GX,16.47,Sd
FGC 628,111.438600,55.615870,LYN,GX,16.86,Sc
FGC 630,111.916800,48.446030,LYN,GX,16.45,Sc
FGC 624,111.673950,81.046810,CAM,GX,16.78,Sc
FGC 635,113.911500,66.415100,CAM,GX,16.05,Sb
FGC 642,114.421200,59.846460,CAM,GX,16.68,Scd
FGC 646,115.259850,66.898640,CAM,GX,16.40,Sb
FGC 639,114.396900,66.332730,CAM,GX,16.61,Sc
FGC 651,115.659450,61.561630,CAM,GX,15.98,Sc
FGC 659,116.757150,52.227540,LYN,GX,15.88,Sc
FGC 673,118.517100,61.153070,CAM,GX,17.46,Sc
FGC 674,118.660200,60.196880,CAM,GX,16.21,Sc
FGC 679,118.850250,56.167590,LYN,GX,16.86,Sc
FGC 680,118.895700,56.157070,LYN,GX,16.62,Sc
FGC 696,120.258600,59.139720,LYN,GX,16.24,Sc
FGC 701,121.033200,62.983860,CAM,GX,15.42,Sc
FGC 702,121.043100,62.964390,CAM,GX,16.38,Sbc
FGC 703,121.057650,62.981600,CAM,GX,15.51,Sbc
FGC 709,121.660500,67.048410,CAM,GX,15.70,Sbc
FGC 101A,130.887450,74.643400,CAM,GX,18.49,Sc
FGC 826,135.383400,50.615590,UMA,GX,15.90,Sd
FGC 847,137.560050,52.723060,UMA,GX,16.90,Sc
FGC 855,139.074900,79.274870,CAM,GX,15.93,Sc
FGC 930,145.880850,34.042010,LMI,GX,16.02,Sc
FGC 962,148.336500,42.844980,UMA,GX,15.81,Sc
FGC 980,149.428650,36.069100,LMI,GX,16.98,Sc
FGC 1051,155.195850,73.284270,DRA,GX,16.32,Sbc
FGC 1079,157.691250,73.885420,DRA,GX,15.33,Sc
FGC 1088,157.883400,32.355880,LMI,GX,16.10,Sc
FGC 1105,159.342450,37.077640,LMI,GX,15.84,Sc
FGC 1117,160.360050,69.706110,UMA,GX,16.84,Sc
FGC 1134,162.033000,74.607090,DRA,GX,16.80,Sc
FGC 133A,162.958950,77.571960,DRA,GX,16.24,
FGC 134A,162.997950,77.547350,DRA,GX,17.23,
FGC 1184,165.481350,47.094950,UMA,GX,15.90,Sbc
FGC 152A,171.224850,37.925160,UMA,GX,17.23,SABd
FGC 1366,181.673550,80.920020,CAM,GX,15.80,Sbc
FGC 1388,183.477450,74.501400,DRA,GX,15.85,Sc
FGC 1394,183.948750,52.125740,CVN,GX,16.76,Sc
FGC 1486,190.208700,73.718930,DRA,GX,16.27,Sc
FGC 1506,192.349350,69.587710,DRA,GX,16.52,Sc
FGC 1596,199.310100,81.360720,CAM,GX,16.47,Sc
FGC 1672,206.831850,72.679560,UMI,GX,16.12,Sc
FGC 1681,208.156350,68.429110,DRA,GX,16.73,Sbc
FGC 1715,211.735800,72.122480,UMI,GX,15.76,Sc
FGC 1745,214.316550,82.620400,CAM,GX,16.69,Sc
FGC 1840,224.689200,41.765640,BOO,GX,15.60,I
FGC 1987,240.752850,77.606450,UMI,GX,15.77,Sbc
FGC 1992,242.242950,36.610780,CRB,GX,15.27,Sc
FGC 2043,247.273200,79.483920,UMI,GX,15.95,Sbc
FGC 2045,248.142150,67.746700,DRA,GX,16.39,Sbc
FGC 2049,248.643750,57.319260,DRA,GX,16.17,Sc
FGC 2066,251.095050,58.842780,DRA,GX,16.73,Sc
FGC 2070,251.650050,62.822710,DRA,GX,14.86,Sb
FGC 2094,253.363500,79.069010,UMI,GX,15.71,Sc
FGC 2088,253.840350,58.659950,DRA,GX,17.08,Sd
FGC 2090,253.718850,70.438100,DRA,GX,15.37,Sc
FGC 246A,253.971900,54.397710,DRA,GX,16.52,Sc
FGC 2096,254.526900,58.885590,DRA,GX,16.35,Sc
FGC 2108,256.278600,52.706180,DRA,GX,16.13,Sb
FGC 2114,257.707200,45.854150,HER,GX,16.16,Sc
FGC 2129,260.239200,42.155520,HER,GX,15.96,Sc
FGC 2143,261.531600,77.703600,DRA,GX,15.69,Sc
FGC 2145,262.920750,32.231740,HER,GX,15.65,Scd
FGC 2166,267.930000,37.388890,HER,GX,16.71,Sc
FGC 2172,269.760750,57.118340,DRA,GX,16.80,Sc
FGC 2179,270.742800,52.114550,DRA,GX,16.70,Sbc
FGC 2183,271.151100,60.248880,DRA,GX,16.46,Sc
FGC 2213,271.647150,87.809510,UMI,GX,15.91,Sc
FGC 2202,276.010350,65.306870,DRA,GX,15.77,Sc
FGC 2208,277.445400,67.921030,DRA,GX,16.40,Sc
FGC 2212,278.297850,52.948730,DRA,GX,16.13,Sb
FGC 2229,280.960500,81.734210,DRA,GX,16.47,Sbc
FGC 2225,280.741800,58.925440,DRA,GX,16.12,Sbc
FGC 2228,281.868150,52.953120,DRA,GX,16.98,Sbc
FGC 2234,282.685650,84.582710,DRA,GX,16.16,Sc
FGC 2233,284.997900,42.313880,LYR,GX,16.80,Sc
FGC 2238,286.745400,71.765580,DRA,GX,16.64,Sc
FGC 2239,287.544000,60.125660,DRA,GX,15.65,Sc
FGC 2251,292.320900,50.433830,CYG,GX,16.54,Sc
FGC 2252,292.303650,64.929500,DRA,GX,16.57,Sc
FGC 2254,292.817850,42.198970,CYG,GX,16.15,Sc
FGC 2295,311.073750,86.906760,UMI,GX,17.29,Sc
FGC 2351,328.189950,38.936420,CYG,GX,15.80,Sd
FGC 2360,331.028100,35.938390,PEG,GX,15.85,Sc
FGC 2368,331.689000,75.047620,CEP,GX,16.59,Sc
FGC 2384,335.165250,35.222270,PEG,GX,15.95,Sc
FGC 2386,335.461800,42.951210,LAC,GX,16.69,Sc
FGC 2389,336.325950,39.489780,LAC,GX,15.71,Sbc
FGC 2409,340.149300,72.863940,CEP,GX,15.73,Sb
FGC 2447,345.516900,30.764410,PEG,GX,16.02,Sc
FGC 2467,348.015300,48.816580,AND,GX,16.30,Sd
FGC 2477,348.786900,30.946640,PEG,GX,16.33,Sbc
FGC 2490,350.225100,43.598790,AND,GX,16.64,Sd
FGC 2502,352.083600,35.302110,AND,GX,16.70,Sc
FGC 2520,354.554400,32.335010,PEG,GX,15.46,Sc
FGC 2544,357.750450,35.782040,AND,GX,16.90,Sd
FGC 289A,358.119150,47.385020,AND,GX,15.02,
FGC 2562,359.834100,31.285040,PEG,GX,16.16,Sc
FGC 187,25.862250,35.840650,AND,GX,17.20,Scd
FGC 3,1.093650,51.674950,CAS,GX,16.84,Sc
FGC 14,2.456550,39.132310,AND,GX,17.00,Sc
FGC 18,2.781150,33.903340,AND,GX,16.94,Sc
FGC 20,3.296250,86.951940,CEP,GX,17.54,Sc
FGC 41,5.836950,41.985140,AND,GX,17.52,Sc
FGC 45,6.512100,49.483890,CAS,GX,17.14,Sd
FGC 52,7.357950,43.537350,AND,GX,17.16,Sc
FGC 8,2.100000,33.028060,AND,GX,17.09,Sc
FGC 12,2.337150,30.666670,AND,GX,17.23,Sc
FGC 79,10.476600,41.954170,AND,GX,17.11,Sc
FGC 188,25.882200,32.879470,TRI,GX,16.68,Sc
FGC 86,11.413650,46.581170,AND,GX,17.87,Sd
FGC 88,11.697150,39.601110,AND,GX,17.20,Scd
FGC 100,13.223700,31.634170,PSC,GX,17.28,Scd
FGC 69,9.840000,45.121110,AND,GX,16.90,Sc
FGC 135,18.299100,45.230280,AND,GX,17.29,Sc
FGC 140,18.632700,37.093750,AND,GX,17.09,Scd
FGC 144,19.195200,49.910290,AND,GX,17.21,Sc
FGC 147,19.685400,49.681110,AND,GX,16.69,Sc
FGC 178,24.507600,32.351680,TRI,GX,17.14,Sc
FGC 182,24.980850,32.851440,TRI,GX,17.67,Sc
FGC 185,203.010900,87.067780,UMI,GX,17.20,Scd
FGC 189,26.043900,41.030860,AND,GX,16.75,Sc
FGC 193,27.155850,50.887310,PER,GX,17.38,Sd
FGC 200,28.315650,49.308970,PER,GX,16.76,Sc
FGC 197,27.636450,32.225910,TRI,GX,16.95,Sc
FGC 220,29.857650,40.900310,AND,GX,17.13,Sc
FGC 221,29.895000,40.093890,AND,GX,16.60,Scd
FGC 226,30.239100,34.579100,TRI,GX,16.80,Sc
FGC 228,30.318150,31.172780,TRI,GX,17.29,Sc
FGC 242,31.613400,31.118610,TRI,GX,16.84,Scd
FGC 245,31.814100,46.255490,AND,GX,16.37,Scd
FGC 254,32.807250,35.428970,TRI,GX,17.45,Sc
FGC 260,33.435450,36.417190,TRI,GX,17.27,Sc
FGC 263,33.672450,35.822330,TRI,GX,17.47,Sc
FGC 211,29.077050,31.420000,TRI,GX,17.35,Sc
FGC 304,37.567050,34.689240,TRI,GX,16.69,Sc
FGC 324,39.648450,40.662470,AND,GX,17.00,Scd
FGC 333,40.632150,41.998590,PER,GX,16.96,Sd
FGC 394,48.088950,36.925660,PER,GX,16.84,Sc
FGC 351,43.142100,43.167260,PER,GX,16.40,Sc
FGC 356,43.737750,46.967400,PER,GX,16.93,Sc
FGC 380,45.736350,43.080080,PER,GX,17.29,Sc
FGC 392,47.901750,35.026400,PER,GX,16.50,Scd
FGC 345,42.308400,48.924680,PER,GX,16.55,Sc
FGC 427,51.974400,36.639360,PER,GX,17.35,Sc
FGC 431,52.865850,39.498060,PER,GX,17.11,Sc
FGC 479,65.871300,30.894980,TAU,GX,17.00,Sd
FGC 496,71.079900,67.051970,CAM,GX,17.30,Sd
FGC 462,60.167100,34.778220,PER,GX,16.70,Sc
FGC 467,61.989450,33.434960,PER,GX,16.90,Sc
FGC 522,80.120400,85.592400,CEP,GX,nan,Scd
FGC 524,80.812950,85.672680,CEP,GX,17.39,Sc
FGC 531,80.776650,67.328800,CAM,GX,16.20,Sc
FGC 542,86.393400,76.014440,CAM,GX,17.11,Sc
FGC 533,82.425000,82.271110,CAM,GX,16.82,Sc
FGC 548,90.233400,60.447780,CAM,GX,17.21,Scd
FGC 555,93.155700,70.842650,CAM,GX,17.42,Sc
FGC 549,90.175350,46.115010,AUR,GX,17.37,Sc
FGC 554,92.589450,50.785400,AUR,GX,15.92,Sbc
FGC 556,92.783250,55.338170,AUR,GX,16.59,Scd
FGC 562,95.545500,46.556160,AUR,GX,16.93,Sc
FGC 564,95.726100,56.202040,LYN,GX,17.04,Sc
FGC 565,96.466350,53.582550,AUR,GX,16.43,Sc
FGC 616,109.584900,62.501580,CAM,GX,17.32,Sc
FGC 580,100.357200,45.619150,AUR,GX,16.35,Sc
FGC 582,102.434100,82.628570,CAM,GX,16.30,Sc
FGC 583,101.544600,68.102150,CAM,GX,16.60,Sc
FGC 584,102.921450,81.755970,CAM,GX,17.39,Sc
FGC 587,102.684000,45.532550,AUR,GX,17.54,Sd
FGC 588,103.459950,68.071390,CAM,GX,16.91,Sc
FGC 593,104.555100,68.322830,CAM,GX,17.29,Sc
FGC 595,105.860100,40.187870,AUR,GX,16.83,Scd
FGC 598,106.774950,44.662780,LYN,GX,16.60,Scd
FGC 602,107.632500,55.153650,LYN,GX,16.83,Sc
FGC 606,107.638350,38.089010,AUR,GX,17.11,Sc
FGC 607,107.868900,49.560790,LYN,GX,16.68,Sc
FGC 612,109.048350,31.750310,GEM,GX,16.81,Sc
FGC 627,110.726100,34.414990,GEM,GX,16.75,Sc
FGC 631,112.449600,56.718550,LYN,GX,16.70,Sc
FGC 576,98.801850,53.478180,AUR,GX,16.34,Scd
FGC 575,98.907150,64.688700,CAM,GX,16.70,Scd
FGC 577,99.130050,52.635170,AUR,GX,16.00,Sc
FGC 578,99.751950,57.382640,LYN,GX,16.55,Sc
FGC 685,119.018850,34.354330,LYN,GX,16.70,Sc
FGC 682,118.802100,46.300830,LYN,GX,17.23,Sc
FGC 692,120.221700,66.450280,CAM,GX,17.12,Sc
FGC 667,118.127100,60.603610,CAM,GX,17.27,Sc
FGC 653,116.209500,60.123650,CAM,GX,16.86,Scd
FGC 647,115.282200,62.647790,CAM,GX,16.93,Scd
FGC 731,123.762600,63.261730,UMA,GX,17.09,Sc
FGC 733,124.353300,69.624700,UMA,GX,17.37,Sc
FGC 739,124.879050,72.967800,UMA,GX,17.11,Sc
FGC 740,124.762200,63.684930,UMA,GX,16.54,Sc
FGC 741,124.877400,66.679500,UMA,GX,16.43,Sc
FGC 743,125.656050,61.721530,UMA,GX,17.57,Sc
FGC 714,122.536200,71.962000,CAM,GX,16.71,Sc
FGC 715,122.447400,62.554020,UMA,GX,16.86,Sc
FGC 725,123.814950,71.038060,UMA,GX,16.70,Scd
FGC 716,122.820000,72.583890,CAM,GX,16.90,Scd
FGC 781,130.423350,57.651200,UMA,GX,17.10,Scd
FGC 760,127.735050,55.835160,LYN,GX,17.10,Scd
FGC 769,128.906400,58.921810,UMA,GX,16.63,Scd
FGC 837,136.892700,62.397240,UMA,GX,17.10,Sc
FGC 845,137.119200,38.705940,LYN,GX,17.89,Sc
FGC 809,133.715850,58.355800,UMA,GX,17.51,Sc
FGC 805,133.659150,62.099440,UMA,GX,17.72,Sd
FGC 905,143.195400,37.723060,LMI,GX,17.80,Sc
FGC 865,139.454250,69.869200,UMA,GX,17.20,Sc
FGC 986,150.124200,35.158330,LMI,GX,17.12,Sc
FGC 981,149.861400,73.226750,DRA,GX,17.13,Sc
FGC 999,151.337850,77.779170,DRA,GX,16.70,Sd
FGC 1066,156.734550,70.559520,UMA,GX,16.96,Sc
FGC 1034,153.246300,43.378720,UMA,GX,17.97,Sc
FGC 1124,160.849800,42.436100,UMA,GX,17.78,Scd
FGC 1122,160.624650,72.266830,UMA,GX,17.38,Sc
FGC 1125,160.938450,72.224120,UMA,GX,17.16,Sc
FGC 1109,159.820050,69.756940,UMA,GX,17.40,Scd
FGC 1183,165.613200,71.005810,UMA,GX,17.20,Scd
FGC 1144,163.328700,79.268500,DRA,GX,17.39,Sc
FGC 1167,164.427600,35.751030,UMA,GX,17.96,Sc
FGC 1146,163.149900,39.803840,UMA,GX,17.74,Sc
FGC 1222,169.606200,74.850830,DRA,GX,17.45,Sd
FGC 1257,172.585800,79.963470,CAM,GX,17.20,Sd
FGC 1248,171.860250,70.478960,UMA,GX,16.71,Scd
FGC 1245,171.327150,45.950980,UMA,GX,17.32,Sd
FGC 1336,179.199600,79.785690,CAM,GX,17.00,Sc
FGC 1308,176.904750,62.016220,UMA,GX,17.50,Sd
FGC 1294,176.028450,86.163330,UMI,GX,17.10,Sc
FGC 1378,182.521200,65.985740,DRA,GX,17.92,Sc
FGC 1381,182.893950,45.851750,CVN,GX,17.74,Sc
FGC 1364,181.483500,73.696210,DRA,GX,17.23,Sc
FGC 1373,182.317050,74.355280,DRA,GX,16.77,Sc
FGC 1478,189.787950,74.496670,DRA,GX,17.64,Scd
FGC 1416,185.039100,77.463440,CAM,GX,16.80,Sc
FGC 1457,188.195850,76.331940,CAM,GX,16.85,Sc
FGC 1522,193.575600,78.804290,CAM,GX,16.38,Sc
FGC 1516,193.110450,78.965220,CAM,GX,16.70,Scd
FGC 1547,195.955050,53.769170,UMA,GX,17.30,Sd
FGC 1549,195.750000,79.069170,CAM,GX,17.66,Scd
FGC 1495,190.720050,80.275000,CAM,GX,16.80,Sc
FGC 1580,198.231900,44.020470,CVN,GX,17.62,Sc
FGC 1617,201.541500,32.139490,CVN,GX,17.88,Sc
FGC 1637,203.537100,39.850280,CVN,GX,17.66,Sc
FGC 1628,202.249200,79.052900,CAM,GX,17.04,Sc
FGC 1680,207.976050,68.374550,DRA,GX,17.00,Sd
FGC 1684,208.230300,79.708220,CAM,GX,17.36,Scd
FGC 1732,213.474150,47.895290,BOO,GX,17.54,Sc
FGC 1810,221.959650,38.205850,BOO,GX,17.79,Sc
FGC 1820,222.015600,76.349160,UMI,GX,17.69,Sc
FGC 1782,219.059850,73.506000,UMI,GX,16.44,Sc
FGC 1812,221.121150,79.245330,UMI,GX,16.73,Sc
FGC 1866,228.077100,71.265500,UMI,GX,16.70,Sd
FGC 1888,229.953150,48.717170,BOO,GX,16.75,Sc
FGC 1892,229.422900,81.982780,UMI,GX,17.20,Scd
FGC 1908,232.333650,62.410430,DRA,GX,16.75,Sc
FGC 1893,229.443600,81.835420,UMI,GX,16.93,Sc
FGC 1887,229.930050,48.667300,BOO,GX,17.11,Sc
FGC 1956,236.667150,71.462780,UMI,GX,16.93,Scd
FGC 1919,233.587200,57.953420,DRA,GX,17.66,Sc
FGC 1929,234.763200,40.453880,BOO,GX,17.00,Scd
FGC 2007,243.345000,62.982060,DRA,GX,17.80,Sc
FGC 1994,241.934700,65.496970,DRA,GX,16.95,Sc
FGC 1980,240.992100,40.033610,HER,GX,16.63,Sc
FGC 1988,240.873600,77.526080,UMI,GX,17.71,Sc
FGC 2021,244.473300,59.526900,DRA,GX,17.50,Sc
FGC 2037,245.930550,78.971300,UMI,GX,17.53,Sc
FGC 2028,245.209950,63.121110,DRA,GX,16.90,Scd
FGC 2082,253.241250,53.649690,DRA,GX,16.48,Sc
FGC 2077,252.918000,53.406020,DRA,GX,16.95,Sd
FGC 2078,252.244950,77.403220,UMI,GX,16.92,Sc
FGC 2092,254.159100,59.824720,DRA,GX,17.46,Sc
FGC 2098,254.285400,77.140560,UMI,GX,17.37,Scd
FGC 2060,250.681050,40.247810,HER,GX,17.48,Scd
FGC 2065,250.334700,77.196560,UMI,GX,17.43,Scd
FGC 2063,250.932150,52.186110,DRA,GX,16.87,Sc
FGC 2073,252.100050,60.703060,DRA,GX,17.10,Sc
FGC 2125,259.504200,50.755830,DRA,GX,17.71,Scd
FGC 2142,261.666900,74.420170,DRA,GX,17.58,Sc
FGC 2144,262.710000,49.963060,HER,GX,17.40,Sc
FGC 2146,262.878600,42.922350,HER,GX,16.48,Sc
FGC 2148,263.211000,51.896370,DRA,GX,17.00,Sc
FGC 2149,263.302800,50.374960,HER,GX,17.18,Sc
FGC 2150,264.277800,45.698080,HER,GX,16.80,Sc
FGC 2112,256.915950,69.335780,DRA,GX,17.20,Sc
FGC 2117,258.180000,52.916110,DRA,GX,17.10,Sc
FGC 2214,278.792400,44.300550,LYR,GX,16.98,Sc
FGC 2175,269.110350,77.755160,DRA,GX,17.08,Scd
FGC 2219,279.828150,48.647360,DRA,GX,17.22,Sc
FGC 2177,270.631650,45.133750,HER,GX,17.62,Sc
FGC 2180,271.050600,45.063080,HER,GX,16.64,Sc
FGC 2182,271.026900,60.401280,DRA,GX,17.20,Sc
FGC 2193,273.343650,38.683840,HER,GX,17.33,Sc
FGC 2198,274.738350,52.904780,DRA,GX,17.41,Sc
FGC 2207,277.632150,51.724650,DRA,GX,17.40,Scd
FGC 2209,277.900350,50.354160,DRA,GX,17.32,Scd
FGC 2210,277.695000,66.376960,DRA,GX,16.90,Sd
FGC 2169,268.594950,54.907500,DRA,GX,17.63,Sc
FGC 2218,279.595050,49.253610,DRA,GX,16.90,Sd
FGC 2222,280.344000,38.644530,LYR,GX,17.06,Sc
FGC 2173,269.827950,58.063880,DRA,GX,17.41,Sc
FGC 2158,266.899500,36.075010,HER,GX,16.46,Sc
FGC 2165,267.237450,66.717330,DRA,GX,17.36,Scd
FGC 2240,288.031200,42.177110,LYR,GX,17.18,Sc
FGC 2242,288.836100,60.708190,DRA,GX,17.80,Scd
FGC 2243,289.143600,60.636770,DRA,GX,16.85,Sc
FGC 2245,289.519350,48.249860,CYG,GX,18.07,Scd
FGC 2246,289.792800,39.692490,LYR,GX,16.90,Sc
FGC 2247,290.260050,54.815000,CYG,GX,16.80,Scd
FGC 2249,290.431500,72.678160,DRA,GX,17.75,Sc
FGC 2256,292.998300,48.524070,CYG,GX,16.82,Sc
FGC 2257,293.124000,49.324890,CYG,GX,16.89,Sc
FGC 2258,293.600550,49.332310,CYG,GX,17.27,Sc
FGC 2261,294.175200,77.101900,DRA,GX,16.51,Sc
FGC 2262,295.222350,42.023800,CYG,GX,16.78,Sc
FGC 2263,294.644100,76.957220,DRA,GX,16.70,Sc
FGC 2265,300.295650,53.075010,CYG,GX,16.10,Sc
FGC 2232,284.756850,45.772690,LYR,GX,16.99,Sc
FGC 2226,280.879950,58.130000,DRA,GX,17.00,Sd
FGC 2244,289.031550,71.421260,DRA,GX,17.22,Sd
FGC 2227,280.986300,77.221390,DRA,GX,17.32,Sd
FGC 2237,286.412700,43.637010,LYR,GX,17.14,Sd
FGC 2335,325.140150,34.747070,CYG,GX,16.60,Sc
FGC 2402,334.787700,88.812410,UMI,GX,17.68,Sc
FGC 2405,339.865800,40.455490,LAC,GX,16.80,Sc
FGC 2403,339.555900,36.581120,LAC,GX,16.55,Sc
FGC 2428,343.187850,33.397720,PEG,GX,16.46,Sc
FGC 2429,343.227900,37.665560,LAC,GX,16.70,Sc
FGC 2430,343.365300,33.651890,PEG,GX,16.65,Sc
FGC 2391,336.434400,39.402260,LAC,GX,16.90,Sc
FGC 2445,345.140100,30.873640,PEG,GX,17.57,Sc
FGC 2459,346.602900,41.318330,AND,GX,17.10,Sd
FGC 2519,354.529200,32.356940,PEG,GX,17.33,Sc
FGC 2501,351.700650,35.226250,AND,GX,16.43,Sc
FGC 2521,354.751350,49.592530,AND,GX,16.91,Sc
FGC 2492,350.675850,41.537190,AND,GX,16.90,Scd
FGC 2557,358.724100,34.681940,AND,GX,17.44,Sc
FGC 2560,359.014950,44.157100,AND,GX,17.34,Sc
FGC 2572,0.577950,35.242220,AND,GX,17.90,Scd
FGC 93A,120.582900,74.427350,CAM,GX,nan,
FGC 2A,1.885950,31.107860,AND,GX,17.87,
FGC 12A,12.697950,30.529880,PSC,GX,nan,
FGC 1A,1.446450,32.371610,AND,GX,16.50,
FGC 3A,2.032200,34.095680,AND,GX,17.36,
FGC 47A,43.042800,33.223600,PER,GX,nan,
FGC 33A,33.543150,35.647530,TRI,GX,17.36,
FGC 48A,44.799900,37.263600,PER,GX,nan,
FGC 61A,56.509500,69.533940,CAM,GX,16.58,Sc
FGC 23A,28.531650,33.525620,TRI,GX,15.99,
FGC 26A,30.237450,35.048600,TRI,GX,nan,
FGC 91A,118.075950,63.823100,CAM,GX,nan,
FGC 107A,141.540750,37.994000,LMI,GX,nan,
FGC 85A,106.957650,55.787900,LYN,GX,nan,
FGC 88A,111.687000,55.766400,LYN,GX,16.61,
FGC 121A,152.465250,35.678700,LMI,GX,18.25,S?
FGC 70A,67.320300,31.393530,PER,GX,16.41,
FGC 104A,132.274500,62.621810,UMA,GX,18.25,
FGC 136A,163.654950,33.899200,UMA,GX,13.49,
FGC 138A,164.233350,33.342070,UMA,GX,17.86,
FGC 141A,165.293400,31.179730,LMI,GX,nan,
FGC 131A,161.940300,73.531310,DRA,GX,17.08,
FGC 132A,162.329550,37.879700,LMI,GX,nan,
FGC 196A,210.800250,30.861300,CVN,GX,nan,
FGC 205A,218.161350,48.182100,BOO,GX,nan,
FGC 179A,194.005800,31.058670,COM,GX,17.45,
FGC 226A,230.820600,53.678200,DRA,GX,nan,
FGC 256A,295.248750,42.030710,CYG,GX,18.37,
FGC 260A,314.190450,80.696700,CEP,GX,nan,
FGC 254A,275.398200,51.353360,DRA,GX,16.68,
FGC 255A,293.638650,49.361700,CYG,GX,nan,
FGC 236A,240.446850,40.003470,HER,GX,nan,
FGC 257A,295.071900,74.851200,DRA,GX,18.27,
FGC 242A,246.698400,46.553750,HER,GX,nan,
FGC 225A,229.230150,43.109380,BOO,GX,17.04,
FGC 290A,0.276450,30.879830,PEG,GX,17.32,
FGC 291A,0.504150,37.053700,AND,GX,nan,
FGC 934,146.287050,30.640830,LEO,GX,17.83,Scd
FGC 273A,343.642950,44.099990,LAC,GX,12.54,
FGC 604,107.604150,39.705830,AUR,GX,17.38,Scd
